1.231521058	3.428832022
0.304817267	4.320175405
-7.499103678	-0.031212346
-7.804379916	-0.082169891
-7.514250587	-0.100211465
-7.41679073	0.637924975
-7.181719207	0.381872752
1.224625885	4.483591481
1.141886597	4.375102181
1.122992616	4.020378252
-7.772099788	0.106292405
1.0344008	4.956412774
-7.630062278	0.167786379
1.446932769	3.895359359
-8.137567466	0.386341972
1.738136964	4.203377256
0.845024159	3.886191332
2.006166205	4.570027968
-7.186878727	0.428535057
1.010973327	3.53084406
1.558502432	3.891518758
-7.905642365	0.781934857
-6.543597368	0.610435802
1.249779768	3.588768658
1.163982716	4.012650006
1.164610771	4.553057088
1.287448338	4.847089889
1.22272395	5.087184128
-6.832000831	0.951675924
1.870882906	4.577718197
1.274193216	4.126247994
2.153279806	4.489301824
1.744787513	4.393483204
1.232658758	5.220482807
0.946921682	4.111979145
-6.775921489	0.327749449
-7.194341092	-0.068367139
-6.746501652	0.495751952
-7.316762392	1.327216745
1.970565734	4.092144864
0.504173697	4.178283033
1.81389831	4.122064559
2.161207061	4.647583416
-6.848291805	0.097638907
-7.134848711	0.191337562
-7.512541399	1.494194862
-7.250439492	0.536051921
1.159023894	3.497921236
-6.545709173	0.675589118
-7.383822379	0.780918871
1.075897885	4.182075906
1.697396198	4.328276922
1.03415046	4.815993117
-6.525086738	0.657468885
-7.09266595	0.773534844
1.086688083	4.227435962
0.661576318	4.350009012
1.864136109	4.460627665
0.76161314	4.325771824
-7.675419689	-0.080767879
2.047573336	4.248610189
-7.453863697	0.934074485
-7.1645335	0.572135743
0.658968705	3.561208214
1.165067024	4.502215244
-6.610048884	0.857404281
1.660562545	4.238699317
-7.231928974	-0.166571724
0.950256361	5.244727376
-7.484869016	0.430851065
0.701028597	4.273078537
1.759955603	4.892331579
-7.135334808	0.64775262
-7.168244307	0.292992123
1.315594718	4.671019528
-7.812599699	0.59339888
0.613654637	4.386258355
1.367511519	3.706058019
-7.580243742	0.652346146
-7.431740145	0.812059111
1.325273858	3.720804422
-7.41679073	0.637924975
1.283122795	4.008259563
2.166188123	4.407808024
-7.371052196	1.06940765
1.141886597	4.375102181
-8.045352803	0.6198215
-7.566865175	0.422439448
1.541537399	5.093062493
1.079378864	3.940033038
-7.495363696	1.575424882
2.184559307	4.401476738
2.003495018	4.33312705
-7.193856781	0.969720726
-7.236712029	1.400927846
-7.754676297	0.418163729
1.200973132	4.706826113
0.815489237	4.420879838
1.190477752	4.55883418
2.14628771	4.291128347
-8.280634811	0.57672631
-7.753453718	0.768335863
-7.668277359	0.665637606
-7.172249981	0.596983162
-7.580192785	0.704240588
1.154464451	3.56092517
0.737211326	4.360466504
1.792731529	4.47703706
-7.237199128	0.547657514
1.725713885	4.78450944
-7.446174958	-0.061803888
1.681960437	4.92002789
-7.555279344	1.482807667
-7.132089119	1.060870341
2.048999375	4.311896128
-8.34328847	0.465618219
-7.912681069	0.597777506
0.624653682	4.549887896
-7.368756333	0.958667778
-7.419206019	1.086604851
0.995735243	3.513900444
2.108128794	4.302566307
-7.688732521	1.242600765
-8.119574613	0.269739038
-8.17882618	0.783867459
-8.111623502	0.637549053
1.332647484	3.98392879
1.259832712	3.927638123
-8.374183626	0.462936836
-7.637563908	0.486114791
1.19060005	3.832030637
-7.207153207	0.58707412
1.14950269	4.168227101
-8.287551893	0.316257834
0.668865958	4.306957731
-7.470064026	1.123891508
1.256819058	4.438630984
1.368944567	4.052527252
